client_id,first_name,last_name,email,passport_id,registration_date,status,age,gender,income_level,last_active_date,community_id,transaction_frequency
client_505,Vikram,Malhotra,client505@ex.com,AB0505123,2023-12-01,active,35,male,low,2025-03-23,5,medium
client_506,Neha,Verma,client506@ex.com,AB0506123,2024-08-14,active,24,female,medium,2025-04-15,5,low
client_507,Aditya,Kapoor,client507@ex.com,AB0507123,2023-03-27,active,31,male,medium,2025-02-28,5,low
client_508,Divya,Joshi,client508@ex.com,AB0508123,2024-11-09,active,27,female,low,2025-03-11,5,low
client_509,Rahul,Mehta,client509@ex.com,AB0509123,2023-07-22,active,34,male,medium,2025-04-20,5,medium
client_510,Meera,Reddy,client510@ex.com,AB0510123,2024-04-04,active,29,female,high,2025-02-03,5,low
client_511,Sanjay,Agarwal,client511@ex.com,AB0511123,2023-10-17,active,25,male,medium,2025-03-16,5,low
client_512,Anjali,Das,client512@ex.com,AB0512123,2024-07-30,active,32,female,low,2025-04-09,5,medium
client_513,Vijay,Kumar,client513@ex.com,AB0513123,2023-02-11,active,28,male,medium,2025-02-22,5,low
client_514,Ritu,Choudhary,client514@ex.com,AB0514123,2024-09-23,active,33,female,medium,2025-03-05,5,low
client_515,Nikhil,Desai,client515@ex.com,AB0515123,2023-05-06,active,26,male,low,2025-04-18,5,medium
client_516,Pooja,Nair,client516@ex.com,AB0516123,2024-01-18,active,31,female,medium,2025-02-11,5,low
client_517,Rohit,Bose,client517@ex.com,AB0517123,2023-08-31,active,27,male,high,2025-03-24,5,low
client_518,Kavita,Iyer,client518@ex.com,AB0518123,2024-06-13,active,34,female,medium,2025-04-07,5,medium
client_519,Deepak,Menon,client519@ex.com,AB0519123,2023-11-26,active,29,male,low,2025-02-20,5,low
client_520,Shikha,Saxena,client520@ex.com,AB0520123,2024-03-09,active,25,female,medium,2025-03-03,5,low
client_521,Vivek,Banerjee,client521@ex.com,AB0521123,2023-07-02,active,32,male,medium,2025-04-26,5,medium
client_522,Isha,Trivedi,client522@ex.com,AB0522123,2024-10-15,active,28,female,low,2025-02-19,5,low
client_523,Rajiv,Chatterjee,client523@ex.com,AB0523123,2023-04-28,active,33,male,medium,2025-03-02,5,low
client_524,Shalini,Bajaj,client524@ex.com,AB0524123,2024-12-10,active,26,female,high,2025-04-15,5,medium
client_525,Alok,Chawla,client525@ex.com,AB0525123,2023-01-23,active,31,male,medium,2025-03-08,5,low
client_526,Nisha,Sengupta,client526@ex.com,AB0526123,2024-08-05,active,27,female,low,2025-04-21,5,low
client_527,Karan,Chopra,client527@ex.com,AB0527123,2023-05-18,active,34,male,medium,2025-02-14,5,medium
client_528,Preeti,Khanna,client528@ex.com,AB0528123,2024-02-01,active,29,female,medium,2025-03-27,5,low
client_529,Gaurav,Arora,client529@ex.com,AB0529123,2023-09-14,active,25,male,low,2025-04-10,5,low
client_530,Jyoti,Lal,client530@ex.com,AB0530123,2024-06-27,active,32,female,medium,2025-02-01,5,low
client_531,Amit,Bhatia,client531@ex.com,AB0531123,2023-11-09,active,28,male,high,2025-03-14,5,medium
client_532,Riya,Mathur,client532@ex.com,AB0532123,2024-03-23,active,33,female,medium,2025-04-27,5,low
client_533,Suresh,Pillai,client533@ex.com,AB0533123,2023-08-06,active,26,male,low,2025-02-20,5,low
client_534,Swati,Ahuja,client534@ex.com,AB0534123,2024-05-19,active,31,female,medium,2025-03-03,5,medium
client_535,Manish,Rao,client535@ex.com,AB0535123,2023-12-31,active,27,male,medium,2025-04-16,5,low
client_536,Sarika,Suri,client536@ex.com,AB0536123,2024-07-14,active,34,female,low,2025-02-09,5,low
client_537,Prakash,Gill,client537@ex.com,AB0537123,2023-04-07,active,29,male,medium,2025-03-22,5,low
client_538,Anita,Mishra,client538@ex.com,AB0538123,2024-10-20,active,25,female,high,2025-04-05,5,medium
client_539,Sushil,Sinha,client539@ex.com,AB0539123,2023-01-12,active,32,male,medium,2025-02-26,5,low
client_540,Neetu,Goyal,client540@ex.com,AB0540123,2024-08-25,active,28,female,low,2025-03-09,5,low
client_541,Vinod,Bhatt,client541@ex.com,AB0541123,2023-06-08,active,33,male,medium,2025-04-22,5,medium
client_542,Sunita,Malik,client542@ex.com,AB0542123,2024-03-21,active,26,female,medium,2025-02-15,5,low
client_543,Rajesh,Chandra,client543@ex.com,AB0543123,2023-10-04,active,31,male,low,2025-03-28,5,low
client_544,Geeta,Thakur,client544@ex.com,AB0544123,2024-05-17,active,27,female,medium,2025-04-11,5,low
client_545,Naveen,Mehra,client545@ex.com,AB0545123,2023-12-30,active,34,male,high,2025-02-04,5,medium
client_546,Poonam,Srivastava,client546@ex.com,AB0546123,2024-09-12,active,29,female,medium,2025-03-17,5,low
client_547,Dinesh,Kaur,client547@ex.com,AB0547123,2023-03-25,active,25,male,low,2025-04-30,5,low
client_548,Rekha,Basu,client548@ex.com,AB0548123,2024-11-07,active,32,female,medium,2025-02-23,5,medium
client_549,Sandeep,Mittal,client549@ex.com,AB0549123,2023-07-20,active,28,male,medium,2025-03-06,5,low
client_550,Seema,Jain,client550@ex.com,AB0550123,2024-04-02,active,33,female,low,2025-04-19,5,low
client_551,Ajay,Yadav,client551@ex.com,AB0551123,2023-09-15,active,26,male,medium,2025-02-12,5,low
client_552,Leela,Prasad,client552@ex.com,AB0552123,2024-06-28,active,31,female,high,2025-03-25,5,medium
client_553,Rakesh,Khare,client553@ex.com,AB0553123,2023-01-10,active,27,male,medium,2025-04-08,5,low
client_554,Sonia,Raj,client554@ex.com,AB0554123,2024-08-23,active,34,female,low,2025-02-01,5,low
client_555,Manoj,Walia,client555@ex.com,AB0555123,2023-05-06,active,29,male,medium,2025-03-14,5,medium
client_556,Usha,Mahajan,client556@ex.com,AB0556123,2024-12-19,active,25,female,medium,2025-04-27,5,low
client_557,Saurabh,Chauhan,client557@ex.com,AB0557123,2023-08-02,active,32,male,low,2025-02-20,5,low
client_558,Kiran,Seth,client558@ex.com,AB0558123,2024-04-15,active,28,female,medium,2025-03-03,5,low
client_559,Ashok,Vaidya,client559@ex.com,AB0559123,2023-11-28,active,33,male,high,2025-04-16,5,medium
client_560,Mamta,Dewan,client560@ex.com,AB0560123,2024-07-11,active,26,female,medium,2025-02-09,5,low
client_561,Ramesh,Tiwari,client561@ex.com,AB0561123,2023-02-24,active,31,male,low,2025-03-22,5,low
client_562,Vineeta,Dhawan,client562@ex.com,AB0562123,2024-10-07,active,27,female,medium,2025-04-05,5,medium
client_563,Girish,Tandon,client563@ex.com,AB0563123,2023-05-20,active,34,male,medium,2025-02-26,5,low
client_564,Vandana,Rathore,client564@ex.com,AB0564123,2024-01-02,active,29,female,low,2025-03-09,5,low
client_565,Sunil,Nanda,client565@ex.com,AB0565123,2023-08-15,active,25,male,medium,2025-04-22,5,low
client_566,Manju,Goel,client566@ex.com,AB0566123,2024-05-28,active,32,female,high,2025-02-15,5,medium
client_567,Pankaj,Khosla,client567@ex.com,AB0567123,2023-12-11,active,28,male,medium,2025-03-28,5,low
client_568,Anushka,Bedi,client568@ex.com,AB0568123,2024-09-24,active,33,female,low,2025-04-11,5,low
client_569,Rajeev,Grover,client569@ex.com,AB0569123,2023-04-07,active,26,male,medium,2025-02-04,5,medium
client_570,Sheetal,Nagpal,client570@ex.com,AB0570123,2024-11-20,active,31,female,medium,2025-03-17,5,low
client_571,Mohan,Uppal,client571@ex.com,AB0571123,2023-06-03,active,27,male,low,2025-04-30,5,low
client_572,Radha,Vohra,client572@ex.com,AB0572123,2024-03-16,active,34,female,medium,2025-02-23,5,low
client_573,Arun,Bakshi,client573@ex.com,AB0573123,2023-10-29,active,29,male,high,2025-03-06,5,medium
client_574,Kavya,Dutt,client574@ex.com,AB0574123,2024-07-12,active,25,female,medium,2025-04-19,5,low
client_575,Tarun,Luthra,client575@ex.com,AB0575123,2023-02-05,active,32,male,low,2025-02-12,5,low
client_576,Shweta,Batra,client576@ex.com,AB0576123,2024-09-18,active,28,female,medium,2025-03-25,5,medium
client_577,Lalit,Kohli,client577@ex.com,AB0577123,2023-05-31,active,33,male,medium,2025-04-08,5,low
client_578,Priti,Gandhi,client578@ex.com,AB0578123,2024-01-13,active,26,female,low,2025-02-01,5,low
client_579,Harish,Talwar,client579@ex.com,AB0579123,2023-08-26,active,31,male,medium,2025-03-14,5,low
client_580,Suman,Khurana,client580@ex.com,AB0580123,2024-06-09,active,27,female,high,2025-04-27,5,medium
client_581,Navin,Sabharwal,client581@ex.com,AB0581123,2023-11-22,active,34,male,medium,2025-02-20,5,low
client_582,Deepti,Kaushik,client582@ex.com,AB0582123,2024-04-05,active,29,female,low,2025-03-03,5,low
client_583,Rajiv,Bhasin,client583@ex.com,AB0583123,2023-01-18,active,25,male,medium,2025-04-16,5,medium
client_584,Jaya,Anand,client584@ex.com,AB0584123,2024-08-31,active,32,female,medium,2025-02-09,5,low
client_585,Vikas,Kalra,client585@ex.com,AB0585123,2023-06-14,active,28,male,low,2025-03-22,5,low
client_586,Aarti,Mallik,client586@ex.com,AB0586123,2024-03-27,active,33,female,medium,2025-04-05,5,low
client_587,Pramod,Wadhwa,client587@ex.com,AB0587123,2023-10-10,active,26,male,high,2025-02-26,5,medium
client_588,Namita,Sood,client588@ex.com,AB0588123,2024-07-23,active,31,female,medium,2025-03-09,5,low
client_589,Satish,Chhabra,client589@ex.com,AB0589123,2023-03-06,active,27,male,low,2025-04-22,5,low
client_590,Parul,Dhillon,client590@ex.com,AB0590123,2024-10-19,active,34,female,medium,2025-02-15,5,medium
client_591,Nitin,Kochhar,client591@ex.com,AB0591123,2023-07-02,active,29,male,medium,2025-03-28,5,low
client_592,Kajal,Bhandari,client592@ex.com,AB0592123,2024-04-15,active,25,female,low,2025-04-11,5,low
client_593,Bharat,Sawhney,client593@ex.com,AB0593123,2023-11-28,active,32,male,medium,2025-02-04,5,low
client_594,Vaishali,Dhingra,client594@ex.com,AB0594123,2024-09-10,active,28,female,high,2025-03-17,5,medium
client_595,Kunal,Behl,client595@ex.com,AB0595123,2023-04-23,active,33,male,medium,2025-04-30,5,low
client_596,Manisha,Sahni,client596@ex.com,AB0596123,2024-01-05,active,26,female,low,2025-02-23,5,low
client_597,Pawan,Chugh,client597@ex.com,AB0597123,2023-08-18,active,31,male,medium,2025-03-06,5,medium
client_598,Garima,Sehgal,client598@ex.com,AB0598123,2024-05-31,active,27,female,medium,2025-04-19,5,low
client_599,Jitendra,Aggarwal,client599@ex.com,AB0599123,2023-12-13,active,34,male,low,2025-02-12,5,low
client_600,Ritika,Sethi,client600@ex.com,AB0600123,2024-07-26,active,29,female,medium,2025-03-25,5,low
client_601,Takumi,Sato,client601@ex.com,AB0601123,2023-09-12,active,34,male,medium,2025-04-03,6,medium
client_602,Yui,Tanaka,client602@ex.com,AB0602123,2024-02-25,active,29,female,low,2025-03-17,6,low
client_603,Haruto,Suzuki,client603@ex.com,AB0603123,2023-05-08,active,26,male,medium,2025-04-24,6,low
client_604,Aoi,Watanabe,client604@ex.com,AB0604123,2024-08-21,active,31,female,high,2025-02-09,6,low
client_605,Ren,Takahashi,client605@ex.com,AB0605123,2023-11-04,active,28,male,medium,2025-03-22,6,medium
client_606,Hina,Yamamoto,client606@ex.com,AB0606123,2024-04-17,active,33,female,low,2025-04-15,6,low
client_607,Sota,Nakamura,client607@ex.com,AB0607123,2023-01-30,active,25,male,medium,2025-02-28,6,low
client_608,Yuna,Kobayashi,client608@ex.com,AB0608123,2024-07-13,active,32,female,medium,2025-03-11,6,low
client_609,Riku,Ito,client609@ex.com,AB0609123,2023-10-26,active,27,male,low,2025-04-06,6,medium
client_610,Koharu,Kato,client610@ex.com,AB0610123,2024-03-09,active,34,female,medium,2025-02-19,6,low
client_611,Yuto,Yoshida,client611@ex.com,AB0611123,2023-06-22,active,29,male,high,2025-03-02,6,low
client_612,Akari,Sasaki,client612@ex.com,AB0612123,2024-11-05,active,26,female,medium,2025-04-27,6,medium
client_613,Hayato,Yamaguchi,client613@ex.com,AB0613123,2023-04-18,active,31,male,low,2025-02-10,6,low
client_614,Mei,Matsumoto,client614@ex.com,AB0614123,2024-09-01,active,28,female,medium,2025-03-25,6,low
client_615,Sora,Inoue,client615@ex.com,AB0615123,2023-12-14,active,33,male,medium,2025-04-18,6,low
client_616,Himari,Kimura,client616@ex.com,AB0616123,2024-05-27,active,25,female,low,2025-02-01,6,medium
client_617,Yusei,Hayashi,client617@ex.com,AB0617123,2023-08-10,active,32,male,medium,2025-03-14,6,low
client_618,Rin,Saito,client618@ex.com,AB0618123,2024-01-23,active,27,female,high,2025-04-09,6,low
client_619,Eito,Shimizu,client619@ex.com,AB0619123,2023-07-06,active,34,male,medium,2025-02-22,6,medium
client_620,Yuka,Aoki,client620@ex.com,AB0620123,2024-10-19,active,29,female,low,2025-03-05,6,low
client_621,Minato,Fujita,client621@ex.com,AB0621123,2023-03-02,active,26,male,medium,2025-04-30,6,low
client_622,Sakura,Ogawa,client622@ex.com,AB0622123,2024-08-15,active,31,female,medium,2025-02-13,6,low
client_623,Kaito,Yamada,client623@ex.com,AB0623123,2023-11-28,active,28,male,low,2025-03-28,6,medium
client_624,Miyu,Nakajima,client624@ex.com,AB0624123,2024-04-11,active,33,female,medium,2025-04-21,6,low
client_625,Haruki,Okada,client625@ex.com,AB0625123,2023-01-24,active,25,male,high,2025-02-04,6,low
client_626,Nanami,Hasegawa,client626@ex.com,AB0626123,2024-07-07,active,32,female,medium,2025-03-19,6,medium
client_627,Koki,Mori,client627@ex.com,AB0627123,2023-10-20,active,27,male,low,2025-04-12,6,low
client_628,Hinata,Ikeda,client628@ex.com,AB0628123,2024-03-03,active,34,female,medium,2025-02-25,6,low
client_629,Asahi,Hashimoto,client629@ex.com,AB0629123,2023-06-16,active,29,male,medium,2025-03-08,6,low
client_630,Ichika,Ishikawa,client630@ex.com,AB0630123,2024-11-29,active,26,female,low,2025-04-03,6,medium
client_631,Yamato,Maeda,client631@ex.com,AB0631123,2023-04-12,active,31,male,medium,2025-02-16,6,low
client_632,Akane,Harada,client632@ex.com,AB0632123,2024-09-25,active,28,female,high,2025-03-31,6,low
client_633,Daiki,Nakagawa,client633@ex.com,AB0633123,2023-12-08,active,33,male,medium,2025-04-24,6,medium
client_634,Nao,Abe,client634@ex.com,AB0634123,2024-05-21,active,25,female,low,2025-02-07,6,low
client_635,Tsubasa,Fujii,client635@ex.com,AB0635123,2023-08-04,active,32,male,medium,2025-03-20,6,low
client_636,Riko,Goto,client636@ex.com,AB0636123,2024-01-17,active,27,female,medium,2025-04-15,6,low
client_637,Shota,Nishimura,client637@ex.com,AB0637123,2023-07-30,active,34,male,low,2025-02-28,6,medium
client_638,Kokona,Takada,client638@ex.com,AB0638123,2024-10-13,active,29,female,medium,2025-03-13,6,low
client_639,Yuma,Ando,client639@ex.com,AB0639123,2023-03-26,active,26,male,high,2025-04-06,6,low
client_640,Shiori,Miyazaki,client640@ex.com,AB0640123,2024-08-09,active,31,female,medium,2025-02-19,6,medium
client_641,Kosei,Kawano,client641@ex.com,AB0641123,2023-11-22,active,28,male,low,2025-03-04,6,low
client_642,Saki,Ueda,client642@ex.com,AB0642123,2024-04-05,active,33,female,medium,2025-04-29,6,low
client_643,Taiga,Nakano,client643@ex.com,AB0643123,2023-01-18,active,25,male,medium,2025-02-12,6,low
client_644,Kanna,Yokoyama,client644@ex.com,AB0644123,2024-07-01,active,32,female,low,2025-03-25,6,medium
client_645,Ryota,Miyamoto,client645@ex.com,AB0645123,2023-10-14,active,27,male,medium,2025-04-18,6,low
client_646,Yume,Iwasaki,client646@ex.com,AB0646123,2024-03-27,active,34,female,high,2025-02-01,6,low
client_647,Kazuki,Nomura,client647@ex.com,AB0647123,2023-06-10,active,29,male,medium,2025-03-16,6,medium
client_648,Mio,Sugawara,client648@ex.com,AB0648123,2024-11-23,active,26,female,low,2025-04-09,6,low
client_649,Takeru,Kikuchi,client649@ex.com,AB0649123,2023-04-06,active,31,male,medium,2025-02-22,6,low
client_650,Ayane,Takeuchi,client650@ex.com,AB0650123,2024-09-19,active,28,female,medium,2025-03-07,6,low
client_651,Ryusei,Hara,client651@ex.com,AB0651123,2023-12-02,active,33,male,low,2025-04-02,6,medium
client_652,Ema,Koyama,client652@ex.com,AB0652123,2024-05-15,active,25,female,medium,2025-02-15,6,low
client_653,Sosuke,Noguchi,client653@ex.com,AB0653123,2023-08-28,active,32,male,high,2025-03-28,6,low
client_654,Mika,Kojima,client654@ex.com,AB0654123,2024-01-11,active,27,female,medium,2025-04-21,6,medium
client_655,Kenta,Okamoto,client655@ex.com,AB0655123,2023-07-24,active,34,male,low,2025-02-04,6,low
client_656,Haruna,Matsuda,client656@ex.com,AB0656123,2024-10-07,active,29,female,medium,2025-03-19,6,low
client_657,Shun,Murata,client657@ex.com,AB0657123,2023-03-20,active,26,male,medium,2025-04-12,6,low
client_658,Ayaka,Hirano,client658@ex.com,AB0658123,2024-08-03,active,31,female,low,2025-02-25,6,medium
client_659,Ryoga,Kaneko,client659@ex.com,AB0659123,2023-11-16,active,28,male,medium,2025-03-10,6,low
client_660,Momoka,Otsuka,client660@ex.com,AB0660123,2024-04-29,active,33,female,high,2025-04-05,6,low
client_661,Taiyo,Sugiyama,client661@ex.com,AB0661123,2023-01-12,active,25,male,medium,2025-02-18,6,medium
client_662,Mizuki,Morita,client662@ex.com,AB0662123,2024-06-25,active,32,female,low,2025-03-03,6,low
client_663,Hiroto,Shibata,client663@ex.com,AB0663123,2023-10-08,active,27,male,medium,2025-04-26,6,low
client_664,Kotone,Takagi,client664@ex.com,AB0664123,2024-03-21,active,34,female,medium,2025-02-09,6,low
client_665,Soma,Kawasaki,client665@ex.com,AB0665123,2023-06-04,active,29,male,low,2025-03-24,6,medium
client_666,Airi,Nakayama,client666@ex.com,AB0666123,2024-11-17,active,26,female,medium,2025-04-17,6,low
client_667,Reo,Doi,client667@ex.com,AB0667123,2023-04-30,active,31,male,high,2025-02-02,6,low
client_668,Yuzuki,Kondo,client668@ex.com,AB0668123,2024-09-13,active,28,female,medium,2025-03-15,6,medium
client_669,Itsuki,Imai,client669@ex.com,AB0669123,2023-12-26,active,33,male,low,2025-04-08,6,low
client_670,Himeka,Ishii,client670@ex.com,AB0670123,2024-05-09,active,25,female,medium,2025-02-21,6,low
client_671,Takuto,Yamazaki,client671@ex.com,AB0671123,2023-08-22,active,32,male,medium,2025-03-06,6,low
client_672,Sana,Maruyama,client672@ex.com,AB0672123,2024-01-05,active,27,female,low,2025-04-01,6,medium
client_673,Koki,Ozawa,client673@ex.com,AB0673123,2023-07-18,active,34,male,medium,2025-02-14,6,low
client_674,Yuina,Adachi,client674@ex.com,AB0674123,2024-10-01,active,29,female,high,2025-03-27,6,low
client_675,Yuki,Taguchi,client675@ex.com,AB0675123,2023-03-14,active,26,male,medium,2025-04-20,6,medium
client_676,Hiyori,Sakamoto,client676@ex.com,AB0676123,2024-08-27,active,31,female,low,2025-02-03,6,low
client_677,Ryosuke,Ono,client677@ex.com,AB0677123,2023-11-10,active,28,male,medium,2025-03-18,6,low
client_678,Risa,Kubo,client678@ex.com,AB0678123,2024-04-23,active,33,female,medium,2025-04-13,6,low
client_679,Kento,Hamada,client679@ex.com,AB0679123,2023-01-06,active,25,male,low,2025-02-26,6,medium
client_680,Misaki,Nakada,client680@ex.com,AB0680123,2024-06-19,active,32,female,medium,2025-03-09,6,low
client_681,Sho,Koike,client681@ex.com,AB0681123,2023-10-02,active,27,male,high,2025-04-04,6,low
client_682,Honoka,Matsui,client682@ex.com,AB0682123,2024-03-15,active,34,female,medium,2025-02-17,6,medium
client_683,Yushin,Fukuda,client683@ex.com,AB0683123,2023-06-28,active,29,male,low,2025-03-02,6,low
client_684,Natsuki,Hayakawa,client684@ex.com,AB0684123,2024-11-11,active,26,female,medium,2025-04-25,6,low
client_685,Keita,Yasuda,client685@ex.com,AB0685123,2023-04-24,active,31,male,medium,2025-02-08,6,low
client_686,Reina,Ishida,client686@ex.com,AB0686123,2024-09-07,active,28,female,low,2025-03-23,6,medium
client_687,Daichi,Hirata,client687@ex.com,AB0687123,2023-12-20,active,33,male,medium,2025-04-16,6,low
client_688,Miu,Nakata,client688@ex.com,AB0688123,2024-05-03,active,25,female,high,2025-02-01,6,low
client_689,Tatsuya,Miura,client689@ex.com,AB0689123,2023-08-16,active,32,male,medium,2025-03-14,6,medium
client_690,Aika,Eguchi,client690@ex.com,AB0690123,2024-01-29,active,27,female,low,2025-04-09,6,low
client_691,Kosuke,Kuroda,client691@ex.com,AB0691123,2023-07-12,active,34,male,medium,2025-02-22,6,low
client_692,Nana,Sakurai,client692@ex.com,AB0692123,2024-10-25,active,29,female,medium,2025-03-07,6,low
client_693,Kenji,Ohta,client693@ex.com,AB0693123,2023-03-08,active,26,male,low,2025-04-02,6,medium
client_694,Mana,Fujimoto,client694@ex.com,AB0694123,2024-08-21,active,31,female,medium,2025-02-15,6,low
client_695,Hayate,Otsuka,client695@ex.com,AB0695123,2023-11-04,active,28,male,high,2025-03-28,6,low
client_696,Kaho,Kurokawa,client696@ex.com,AB0696123,2024-04-17,active,33,female,medium,2025-04-21,6,medium
client_697,Junpei,Iwata,client697@ex.com,AB0697123,2023-01-30,active,25,male,low,2025-02-04,6,low
client_698,Chihiro,Fukushima,client698@ex.com,AB0698123,2024-07-13,active,32,female,medium,2025-03-19,6,low
client_699,Tatsuki,Shoji,client699@ex.com,AB0699123,2023-10-26,active,27,male,medium,2025-04-12,6,low
client_700,Karin,Takemoto,client700@ex.com,AB0700123,2024-03-09,active,34,female,low,2025-02-25,6,medium
client_701,Pablo,García,client701@ex.com,AB0701123,2023-04-11,active,30,male,medium,2025-03-14,7,low
client_702,Sofía,Martínez,client702@ex.com,AB0702123,2024-09-23,active,25,female,low,2025-04-22,7,low
client_703,Mateo,López,client703@ex.com,AB0703123,2023-07-06,active,33,male,high,2025-02-09,7,medium
client_704,Valentina,Rodríguez,client704@ex.com,AB0704123,2024-02-18,active,28,female,medium,2025-03-26,7,low
client_705,Alejandro,González,client705@ex.com,AB0705123,2023-11-01,active,35,male,low,2025-04-05,7,low
client_706,Isabella,Hernández,client706@ex.com,AB0706123,2024-05-14,active,24,female,medium,2025-02-18,7,low
client_707,Santiago,Pérez,client707@ex.com,AB0707123,2023-08-27,active,31,male,medium,2025-03-03,7,medium
client_708,Camila,Sánchez,client708@ex.com,AB0708123,2024-01-09,active,26,female,low,2025-04-16,7,low
client_709,Diego,Ramírez,client709@ex.com,AB0709123,2023-10-22,active,34,male,medium,2025-02-01,7,low
client_710,Emma,Torres,client710@ex.com,AB0710123,2024-06-04,active,29,female,high,2025-03-20,7,medium
client_711,Sebastián,Flores,client711@ex.com,AB0711123,2023-03-17,active,25,male,medium,2025-04-08,7,low
client_712,Mía,Díaz,client712@ex.com,AB0712123,2024-10-30,active,32,female,low,2025-02-23,7,low
client_713,Nicolás,Cruz,client713@ex.com,AB0713123,2023-05-12,active,27,male,medium,2025-03-12,7,low
client_714,Luciana,Reyes,client714@ex.com,AB0714123,2024-08-25,active,33,female,medium,2025-04-29,7,medium
client_715,Leonardo,Morales,client715@ex.com,AB0715123,2023-01-07,active,28,male,low,2025-02-14,7,low
client_716,Valeria,Ortiz,client716@ex.com,AB0716123,2024-07-20,active,35,female,medium,2025-03-01,7,low
client_717,Emilio,Núñez,client717@ex.com,AB0717123,2023-12-03,active,24,male,high,2025-04-24,7,medium
client_718,Antonella,Gutiérrez,client718@ex.com,AB0718123,2024-04-16,active,31,female,medium,2025-02-09,7,low
client_719,Tomás,Castillo,client719@ex.com,AB0719123,2023-09-29,active,26,male,low,2025-03-22,7,low
client_720,Renata,Méndez,client720@ex.com,AB0720123,2024-03-12,active,34,female,medium,2025-04-07,7,low
client_721,Joaquín,Vargas,client721@ex.com,AB0721123,2023-06-25,active,29,male,medium,2025-02-20,7,medium
client_722,Regina,Ramos,client722@ex.com,AB0722123,2024-11-07,active,25,female,low,2025-03-15,7,low
client_723,Emiliano,Romero,client723@ex.com,AB0723123,2023-04-20,active,32,male,medium,2025-04-02,7,low
client_724,Danna,Acosta,client724@ex.com,AB0724123,2024-09-02,active,27,female,high,2025-02-25,7,medium
client_725,Andrés,Chávez,client725@ex.com,AB0725123,2023-07-15,active,33,male,medium,2025-03-10,7,low
client_726,Mariana,Silva,client726@ex.com,AB0726123,2024-02-27,active,28,female,low,2025-04-23,7,low
client_727,Javier,Rojas,client727@ex.com,AB0727123,2023-11-10,active,35,male,medium,2025-02-06,7,low
client_728,Amanda,Medina,client728@ex.com,AB0728123,2024-05-23,active,24,female,medium,2025-03-29,7,medium
client_729,Maximiliano,Delgado,client729@ex.com,AB0729123,2023-08-05,active,31,male,low,2025-04-14,7,low
client_730,Daniela,Castro,client730@ex.com,AB0730123,2024-01-18,active,26,female,medium,2025-02-01,7,low
client_731,Samuel,Ríos,client731@ex.com,AB0731123,2023-10-31,active,34,male,high,2025-03-16,7,medium
client_732,Sara,Moreno,client732@ex.com,AB0732123,2024-06-13,active,29,female,medium,2025-04-05,7,low
client_733,Eduardo,Suárez,client733@ex.com,AB0733123,2023-03-26,active,25,male,low,2025-02-18,7,low
client_734,Gabriela,Jiménez,client734@ex.com,AB0734123,2024-11-08,active,32,female,medium,2025-03-03,7,low
client_735,Daniel,Muñoz,client735@ex.com,AB0735123,2023-05-21,active,27,male,medium,2025-04-26,7,medium
client_736,Victoria,Herrera,client736@ex.com,AB0736123,2024-08-03,active,33,female,low,2025-02-11,7,low
client_737,Felipe,Domínguez,client737@ex.com,AB0737123,2023-01-16,active,28,male,medium,2025-03-24,7,low
client_738,Samantha,Navarro,client738@ex.com,AB0738123,2024-07-29,active,35,female,high,2025-04-13,7,medium
client_739,Benjamín,Vega,client739@ex.com,AB0739123,2023-12-12,active,24,male,medium,2025-02-04,7,low
client_740,Natalia,Campos,client740@ex.com,AB0740123,2024-04-25,active,31,female,low,2025-03-19,7,low
client_741,Cristóbal,Aguilar,client741@ex.com,AB0741123,2023-09-07,active,26,male,medium,2025-04-08,7,low
client_742,Catalina,Molina,client742@ex.com,AB0742123,2024-03-21,active,34,female,medium,2025-02-21,7,medium
client_743,Matías,Fuentes,client743@ex.com,AB0743123,2023-06-03,active,29,male,low,2025-03-06,7,low
client_744,Antonia,Salazar,client744@ex.com,AB0744123,2024-11-16,active,25,female,medium,2025-04-19,7,low
client_745,Vicente,Cortés,client745@ex.com,AB0745123,2023-04-29,active,32,male,high,2025-02-02,7,medium
client_746,Javiera,Pacheco,client746@ex.com,AB0746123,2024-09-11,active,27,female,medium,2025-03-25,7,low
client_747,Bruno,Contreras,client747@ex.com,AB0747123,2023-07-24,active,33,male,low,2025-04-12,7,low
client_748,Florencia,Olivares,client748@ex.com,AB0748123,2024-02-06,active,28,female,medium,2025-02-27,7,low
client_749,Santino,Espinoza,client749@ex.com,AB0749123,2023-11-19,active,35,male,medium,2025-03-14,7,medium
client_750,Julieta,Valenzuela,client750@ex.com,AB0750123,2024-06-01,active,24,female,low,2025-04-01,7,low
client_751,Ignacio,Miranda,client751@ex.com,AB0751123,2023-08-14,active,31,male,medium,2025-02-16,7,low
client_752,Constanza,Guerrero,client752@ex.com,AB0752123,2024-01-27,active,26,female,high,2025-03-05,7,medium
client_753,Agustín,Paredes,client753@ex.com,AB0753123,2023-10-09,active,34,male,medium,2025-04-28,7,low
client_754,Isidora,Mendoza,client754@ex.com,AB0754123,2024-05-22,active,29,female,low,2025-02-13,7,low
client_755,Facundo,Varela,client755@ex.com,AB0755123,2023-03-04,active,25,male,medium,2025-03-26,7,low
client_756,Martina,Pizarro,client756@ex.com,AB0756123,2024-10-17,active,32,female,medium,2025-04-15,7,medium
client_757,Bastián,Araya,client757@ex.com,AB0757123,2023-05-30,active,27,male,low,2025-02-06,7,low
